variant_id,gene,ClinVar_label,review_status,review_score,mechanism_class,inheritance_model,variant_consequence,global_AF,popmax_AF,effective_AF,allele_count,evaluability_tier,MCAF_strict,MCAF_hard,MCAF_permissive,ClinGen_validity_gene_level,variant_source,af_bin,vital_route_main,gene_actionable
SIM_DENOVO_00447,SCN5A,P,simulated,0,MIXED,mixed_context_dependent,missense,6.42947424401921e-05,0.0001251719936203595,0.0001251719936203595,19.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00448,SCN5A,VUS,simulated,0,MIXED,mixed_context_dependent,missense,0.0005951454092773694,0.0008980831144676939,0.0008980831144676939,135.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00449,CASQ2,LP,simulated,0,AR,autosomal_recessive,missense,1.945662258002078e-06,2.4994304927883334e-06,2.4994304927883334e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00450,KCNE1,LP,simulated,0,MIXED,mixed_context_dependent,lof,1.0539073533533092e-06,1.9639069111065027e-06,1.9639069111065027e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00451,KCNJ2,P,simulated,0,GoF_DN,autosomal_dominant,missense,5.97919392698064e-06,4.074199302921601e-05,4.074199302921601e-05,6.0,Tier2,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-5-1e-4,EVAL_LIMITED,True
SIM_DENOVO_00452,RYR2,LP,simulated,0,GoF_DN,autosomal_dominant,lof,1.035091542550406e-06,1.3974982169057553e-06,1.3974982169057553e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00453,CALM3,LP,simulated,0,GoF_DN,autosomal_dominant,lof,7.055445834287565e-07,1.190660681118028e-06,1.190660681118028e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00454,KCNJ2,conflicting,simulated,0,GoF_DN,autosomal_dominant,missense,5.364467303002601e-05,0.00016880604001278909,0.00016880604001278909,25.0,Unevaluable,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00455,CACNA1C,P,simulated,0,MIXED,mixed_context_dependent,missense,0.0006178793534231439,0.0028534058275902787,0.0028534058275902787,428.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00456,CACNA1C,conflicting,simulated,0,MIXED,mixed_context_dependent,missense,8.961351958908851e-05,0.00040132950584583675,0.00040132950584583675,60.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00457,KCNH2,B/LB,simulated,0,HI,autosomal_dominant,missense,6.436566829373907e-05,0.00015970986024345507,0.00015970986024345507,24.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00458,KCNJ2,P,simulated,0,GoF_DN,autosomal_dominant,missense,0.00016956256377948542,0.00019919448932379167,0.00019919448932379167,30.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00459,KCNE2,LP,simulated,0,MIXED,mixed_context_dependent,missense,6.644624109100853e-06,8.887487848835032e-06,8.887487848835032e-06,1.0,Tier1,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00460,KCNJ2,conflicting,simulated,0,GoF_DN,autosomal_dominant,missense,0.00023055000318227865,0.0002668519693256121,0.0002668519693256121,40.0,Unevaluable,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00461,KCNH2,P,simulated,0,HI,autosomal_dominant,splice_or_intronic,6.147216030627833e-07,1.5167164413852721e-06,1.5167164413852721e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,EVAL_LIMITED,True
SIM_DENOVO_00462,CASQ2,P,simulated,0,AR,autosomal_recessive,missense,5.72619388413457e-05,0.0001708418298983202,0.0001708418298983202,26.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00463,KCNJ2,conflicting,simulated,0,GoF_DN,autosomal_dominant,lof,0.004758541166885688,0.007989325520880412,0.007989325520880412,1198.0,Tier2,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,NO_PLP_BASELINE,True
SIM_DENOVO_00464,ANK2,P,simulated,0,HI,autosomal_dominant,missense,0.002407486275216383,0.007358808700893324,0.007358808700893324,1104.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00465,CALM1,LP,simulated,0,GoF_DN,autosomal_dominant,lof,1.1676785907169253e-05,7.699066014727177e-05,7.699066014727177e-05,12.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00466,CACNA1C,B/LB,simulated,0,MIXED,mixed_context_dependent,missense,3.898959825910322e-06,2.6067663485645222e-05,2.6067663485645222e-05,4.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00467,CALM1,LP,simulated,0,GoF_DN,autosomal_dominant,splice_or_intronic,3.814451471508673e-05,8.755683420123115e-05,8.755683420123115e-05,13.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00468,TRDN,LP,simulated,0,AR,autosomal_recessive,missense,2.9845712688968973e-07,1.2005556715753662e-06,1.2005556715753662e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00469,KCNH2,conflicting,simulated,0,HI,autosomal_dominant,lof,9.535606164427212e-07,1.2576997107156622e-06,1.2576997107156622e-06,1.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,NO_PLP_BASELINE,True
SIM_DENOVO_00470,KCNE1,P,simulated,0,MIXED,mixed_context_dependent,missense,0.001539773843770499,0.001841647703070848,0.001841647703070848,276.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00471,KCNQ1,conflicting,simulated,0,MIXED,mixed_context_dependent,missense,0.0027192461583096603,0.007936279977617115,0.007936279977617115,1190.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,NO_PLP_BASELINE,True
SIM_DENOVO_00472,KCNE1,LP,simulated,0,MIXED,mixed_context_dependent,splice_or_intronic,8.286895805463335e-07,5.480101149573169e-06,5.480101149573169e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00473,CACNA1C,P,simulated,0,MIXED,mixed_context_dependent,missense,1.3562973441031732e-06,7.032545775374778e-06,7.032545775374778e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00474,CASQ2,P,simulated,0,AR,autosomal_recessive,missense,0.0001669068429398224,0.0001967218015040788,0.0001967218015040788,30.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,EVAL_LIMITED,True
SIM_DENOVO_00475,KCNQ1,VUS,simulated,0,MIXED,mixed_context_dependent,missense,0.00038245417947459486,0.0006215308078039836,0.0006215308078039836,93.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00476,KCNE1,LP,simulated,0,MIXED,mixed_context_dependent,lof,4.759389868627668e-05,0.0001436971237325755,0.0001436971237325755,22.0,Tier2,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,EVAL_LIMITED,True
SIM_DENOVO_00477,ANK2,LP,simulated,0,HI,autosomal_dominant,missense,0.0002832234570863032,0.0005384298990785515,0.0005384298990785515,81.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00478,ANK2,B/LB,simulated,0,HI,autosomal_dominant,lof,1.283661667313468e-06,1.5775105442379886e-06,1.5775105442379886e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,NO_PLP_BASELINE,True
SIM_DENOVO_00479,CALM2,VUS,simulated,0,GoF_DN,autosomal_dominant,lof,0.003782417861206666,0.008162898798273739,0.008162898798273739,1224.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,NO_PLP_BASELINE,True
SIM_DENOVO_00480,CASQ2,LP,simulated,0,AR,autosomal_recessive,missense,1.0166430180271981e-06,1.4213278179566124e-06,1.4213278179566124e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,EVAL_LIMITED,True
SIM_DENOVO_00481,KCNH2,LP,simulated,0,HI,autosomal_dominant,lof,1.4578752814084817e-06,6.768183887160998e-06,6.768183887160998e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00482,CALM2,P,simulated,0,GoF_DN,autosomal_dominant,lof,7.11180717599466e-07,1.270816482662664e-06,1.270816482662664e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00483,KCNE2,P,simulated,0,MIXED,mixed_context_dependent,missense,4.803338203396022e-05,8.737128735599317e-05,8.737128735599317e-05,13.0,Tier1,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00484,CALM1,LP,simulated,0,GoF_DN,autosomal_dominant,missense,4.48600642383519e-06,2.369388742844163e-05,2.369388742844163e-05,4.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,VITAL_OK,True
SIM_DENOVO_00485,KCNH2,LP,simulated,0,HI,autosomal_dominant,lof,7.084444889156028e-05,9.827215168609234e-05,9.827215168609234e-05,15.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00486,SCN5A,P,simulated,0,MIXED,mixed_context_dependent,missense,2.84550186647093e-07,1.148543266468314e-06,1.148543266468314e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,EVAL_LIMITED,True
SIM_DENOVO_00487,TRDN,LP,simulated,0,AR,autosomal_recessive,lof,7.032836034072373e-06,1.8676463665866127e-05,1.8676463665866127e-05,3.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_MODEL,True
SIM_DENOVO_00488,CALM1,LP,simulated,0,GoF_DN,autosomal_dominant,missense,2.3469434025154666e-06,5.2820391520698516e-06,5.2820391520698516e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00489,KCNE2,P,simulated,0,MIXED,mixed_context_dependent,splice_or_intronic,1.2057515454326336e-06,1.7156198689561998e-06,1.7156198689561998e-06,1.0,Tier1,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00490,CASQ2,LP,simulated,0,AR,autosomal_recessive,missense,4.718710463120217e-05,0.00012841168548800754,0.00012841168548800754,19.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,EVAL_LIMITED,True
SIM_DENOVO_00491,KCNH2,P,simulated,0,HI,autosomal_dominant,missense,0.006267701456807809,0.008835332143524138,0.008835332143524138,1325.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00492,KCNH2,P,simulated,0,HI,autosomal_dominant,missense,1.1298766011552545e-05,1.3230223019384293e-05,1.3230223019384293e-05,2.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,VITAL_OK,True
SIM_DENOVO_00493,SCN5A,VUS,simulated,0,MIXED,mixed_context_dependent,missense,1.3674553768890269e-06,8.215568792712268e-06,8.215568792712268e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,NO_PLP_BASELINE,True
SIM_DENOVO_00494,KCNJ2,conflicting,simulated,0,GoF_DN,autosomal_dominant,splice_or_intronic,0.0019049081254422775,0.008684185316135283,0.008684185316135283,1303.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,NO_PLP_BASELINE,True
SIM_DENOVO_00495,ANK2,P,simulated,0,HI,autosomal_dominant,missense,0.003017370682122818,0.0037056154462232435,0.0037056154462232435,556.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00496,RYR2,LP,simulated,0,GoF_DN,autosomal_dominant,lof,4.431827194814593e-06,5.735020069290631e-06,5.735020069290631e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00497,RYR2,P,simulated,0,GoF_DN,autosomal_dominant,missense,3.3621978503236037e-06,1.6710465578985803e-05,1.6710465578985803e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,EVAL_LIMITED,True
SIM_DENOVO_00498,KCNQ1,LP,simulated,0,MIXED,mixed_context_dependent,missense,0.000177097564665066,0.00023600062718224263,0.00023600062718224263,35.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00499,KCNE2,VUS,simulated,0,MIXED,mixed_context_dependent,missense,8.682437003789052e-06,2.938334271883951e-05,2.938334271883951e-05,4.0,Tier2,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00500,CALM3,P,simulated,0,GoF_DN,autosomal_dominant,splice_or_intronic,0.003161652901631531,0.005982309776335407,0.005982309776335407,897.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,EVAL_LIMITED,True
SIM_DENOVO_00501,CALM2,P,simulated,0,GoF_DN,autosomal_dominant,missense,0.0005208262941980522,0.0015144890168892968,0.0015144890168892968,227.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00502,KCNQ1,P,simulated,0,MIXED,mixed_context_dependent,lof,2.723985469744067e-06,1.0797784775869106e-05,1.0797784775869106e-05,2.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_MODEL,True
SIM_DENOVO_00503,KCNE2,conflicting,simulated,0,MIXED,mixed_context_dependent,lof,5.488100352864774e-06,7.85376359567327e-06,7.85376359567327e-06,1.0,Tier1,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-6-1e-5,NO_PLP_BASELINE,True
SIM_DENOVO_00504,TRDN,VUS,simulated,0,AR,autosomal_recessive,missense,1.217245854350142e-05,2.6138868130478924e-05,2.6138868130478924e-05,4.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00505,KCNJ2,LP,simulated,0,GoF_DN,autosomal_dominant,missense,6.337046502827987e-05,7.059142454430904e-05,7.059142454430904e-05,11.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00506,KCNH2,VUS,simulated,0,HI,autosomal_dominant,missense,1.792948065750815e-05,4.875939465565196e-05,4.875939465565196e-05,7.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00507,ANK2,VUS,simulated,0,HI,autosomal_dominant,missense,9.999581356609122e-06,1.5201994515730558e-05,1.5201994515730558e-05,2.0,Tier2,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00508,KCNH2,P,simulated,0,HI,autosomal_dominant,splice_or_intronic,3.7152744594366447e-07,1.4149846456750917e-06,1.4149846456750917e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00509,CALM3,P,simulated,0,GoF_DN,autosomal_dominant,missense,0.0008430168321400296,0.002367820950712717,0.002367820950712717,355.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00510,CALM3,P,simulated,0,GoF_DN,autosomal_dominant,missense,1.6779906329398523e-06,2.2843032191589087e-06,2.2843032191589087e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,EVAL_LIMITED,True
SIM_DENOVO_00511,CALM2,LP,simulated,0,GoF_DN,autosomal_dominant,missense,8.485925976114918e-07,2.351216488080864e-06,2.351216488080864e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00512,KCNH2,P,simulated,0,HI,autosomal_dominant,lof,4.321328849828573e-06,9.410651517219196e-06,9.410651517219196e-06,1.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,EVAL_LIMITED,True
SIM_DENOVO_00513,KCNJ2,LP,simulated,0,GoF_DN,autosomal_dominant,lof,0.0006185016626301567,0.0008180715724525557,0.0008180715724525557,123.0,Tier2,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,EVAL_LIMITED,True
SIM_DENOVO_00514,CASQ2,LP,simulated,0,AR,autosomal_recessive,missense,8.194096727839973e-07,2.8559021000831977e-06,2.8559021000831977e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00515,TRDN,P,simulated,0,AR,autosomal_recessive,lof,1.9199043838740133e-05,2.736798475036292e-05,2.736798475036292e-05,4.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,EVAL_LIMITED,True
SIM_DENOVO_00516,KCNE2,P,simulated,0,MIXED,mixed_context_dependent,splice_or_intronic,0.0019719390071252976,0.006189318499443597,0.006189318499443597,928.0,Unevaluable,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-3-1e-2,EVAL_LIMITED,True
SIM_DENOVO_00517,CALM3,VUS,simulated,0,GoF_DN,autosomal_dominant,missense,0.0009051729294157542,0.002984181669850262,0.002984181669850262,448.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,NO_PLP_BASELINE,True
SIM_DENOVO_00518,CALM2,VUS,simulated,0,GoF_DN,autosomal_dominant,missense,0.000590274075226025,0.0006863396592230787,0.0006863396592230787,103.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,NO_PLP_BASELINE,True
SIM_DENOVO_00519,SCN5A,LP,simulated,0,MIXED,mixed_context_dependent,missense,0.0011632830683276283,0.00357491936476425,0.00357491936476425,536.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00520,KCNJ2,VUS,simulated,0,GoF_DN,autosomal_dominant,missense,1.230258780426713e-06,1.6600322630446473e-06,1.6600322630446473e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,NO_PLP_BASELINE,True
SIM_DENOVO_00521,SCN5A,LP,simulated,0,MIXED,mixed_context_dependent,missense,9.869496522329132e-05,0.00022641069289274177,0.00022641069289274177,34.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00522,TRDN,LP,simulated,0,AR,autosomal_recessive,lof,7.835123683154856e-05,0.00032777010925504226,0.00032777010925504226,49.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00523,TRDN,P,simulated,0,AR,autosomal_recessive,lof,1.6189032997350007e-05,2.544760655334397e-05,2.544760655334397e-05,4.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00524,SCN5A,P,simulated,0,MIXED,mixed_context_dependent,lof,2.2452415656584894e-06,9.805386460291511e-06,9.805386460291511e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00525,CASQ2,LP,simulated,0,AR,autosomal_recessive,missense,0.0012973852383159079,0.009286405199468075,0.009286405199468075,1393.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00526,KCNE2,P,simulated,0,MIXED,mixed_context_dependent,missense,0.003067938900143556,0.0077545081822357285,0.0077545081822357285,1163.0,Tier1,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00527,CALM3,LP,simulated,0,GoF_DN,autosomal_dominant,lof,0.00013585863215967634,0.0004252760093654686,0.0004252760093654686,64.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00528,CASQ2,P,simulated,0,AR,autosomal_recessive,lof,3.076675432189799e-05,8.772173487355031e-05,8.772173487355031e-05,13.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,CHECK_POPMAX,True
SIM_DENOVO_00529,KCNE1,P,simulated,0,MIXED,mixed_context_dependent,lof,2.4644217982268195e-06,3.6104750597445062e-06,3.6104750597445062e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,CHECK_MODEL,True
SIM_DENOVO_00530,KCNE1,LP,simulated,0,MIXED,mixed_context_dependent,lof,3.590515493812966e-05,0.0003134096674070731,0.0003134096674070731,47.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00531,KCNQ1,LP,simulated,0,MIXED,mixed_context_dependent,splice_or_intronic,0.0005279667091301099,0.0007457086753368782,0.0007457086753368782,112.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00532,CALM2,LP,simulated,0,GoF_DN,autosomal_dominant,lof,2.827060670389385e-06,6.214856474115741e-06,6.214856474115741e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00533,TRDN,VUS,simulated,0,AR,autosomal_recessive,lof,0.002402629616539706,0.00270652119760956,0.00270652119760956,406.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-3-1e-2,NO_PLP_BASELINE,True
SIM_DENOVO_00534,CALM1,conflicting,simulated,0,GoF_DN,autosomal_dominant,missense,1.5647346676926217e-06,5.757435418002041e-06,5.757435418002041e-06,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,NO_PLP_BASELINE,True
SIM_DENOVO_00535,ANK2,P,simulated,0,HI,autosomal_dominant,splice_or_intronic,6.99510604726052e-06,8.250605852876156e-06,8.250605852876156e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00536,KCNH2,P,simulated,0,HI,autosomal_dominant,missense,0.00024449763363622095,0.0005359260148258769,0.0005359260148258769,80.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-4-1e-3,MODEL_CONFLICT,True
SIM_DENOVO_00537,KCNJ2,LP,simulated,0,GoF_DN,autosomal_dominant,missense,2.2531393632695706e-06,2.5964544663763865e-06,2.5964544663763865e-06,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-6-1e-5,VITAL_OK,True
SIM_DENOVO_00538,KCNH2,conflicting,simulated,0,HI,autosomal_dominant,lof,2.9149291419549403e-05,3.659946259116628e-05,3.659946259116628e-05,5.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00539,KCNQ1,P,simulated,0,MIXED,mixed_context_dependent,splice_or_intronic,1.014954967137976e-06,1.1840766790919728e-06,1.1840766790919728e-06,1.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-6-1e-5,EVAL_LIMITED,True
SIM_DENOVO_00540,CALM3,conflicting,simulated,0,GoF_DN,autosomal_dominant,missense,4.5108379904195995e-05,5.174157775059411e-05,5.174157775059411e-05,8.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,simulated_af_space,1e-5-1e-4,NO_PLP_BASELINE,True
SIM_DENOVO_00541,KCNE1,LP,simulated,0,MIXED,mixed_context_dependent,missense,0.003992969439205573,0.006747886651066522,0.006747886651066522,1012.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
SIM_DENOVO_00542,KCNE2,P,simulated,0,MIXED,mixed_context_dependent,lof,0.0009185489668958705,0.0010402383473545166,0.0010402383473545166,156.0,Tier1,2.5e-05,0.0001,0.001,limited_or_unknown,simulated_af_space,1e-3-1e-2,MODEL_CONFLICT,True
